0,79.72206772957608
1,78.97200593251762
2,85.02691261895933
3,72.55555555555554
4,79.38864170065506
5,78.94416635768137
6,78.7496910147077
7,78.11074032876036
8,72.52777777777777
9,85.80431961438634
10,97.99777530589543
11,97.94215795328142
12,96.91666666666667
13,85.91626498578668
14,96.69076751946606
15,97.22222222222223
16,77.49975281176616
17,97.19132369299221
18,98.1924360400445
19,79.08317884068718
