1	0.98	0.017154693603515625	0.94132399559021
2	0.98	0.015222311019897461	0.9875280857086182
3	1.46	0.014673948287963867	0.9989628791809082
4	1.94	0.01465749740600586	1.0112841129302979
5	2.40	0.016130685806274414	1.022982120513916
6	2.86	0.015150785446166992	1.0344884395599365
7	3.31	0.018544673919677734	1.0474605560302734
8	3.75	0.01659870147705078	1.0613725185394287
9	4.19	0.015748262405395508	1.0758304595947266
10	4.62	0.01826310157775879	1.0870709419250488
11	5.03	0.019135713577270508	1.1032757759094238
12	5.45	0.017963171005249023	1.095001220703125
13	5.86	0.014640569686889648	1.1095170974731445
14	6.27	0.015267133712768555	1.1219258308410645
15	6.64	0.023604869842529297	1.1344830989837646
16	7.04	0.01634526252746582	1.114872932434082
17	7.43	0.014786005020141602	0.17147135734558105
18	7.81	0.014253377914428711	0.18221163749694824
19	8.20	0.014381885528564453	0.19463109970092773
20	8.57	0.01560831069946289	0.17170047760009766
21	8.94	0.014304876327514648	0.18509292602539062
22	9.31	0.014496803283691406	0.19608283042907715
23	9.68	0.014564990997314453	0.20887327194213867
24	10.03	0.01428985595703125	0.19877290725708008
25	10.39	0.01442265510559082	0.2113800048828125
26	10.74	0.014265298843383789	0.22281956672668457
27	11.09	0.014619827270507812	0.2342815399169922
28	11.42	0.016088008880615234	0.21198320388793945
29	11.76	0.014528512954711914	0.21770167350769043
30	12.09	0.014961004257202148	0.23002147674560547
31	12.42	0.014755725860595703	0.24160528182983398
32	9.11	0.015208721160888672	0.25649046897888184
33	9.36	0.014029979705810547	0.26779603958129883
34	9.60	0.016024112701416016	0.2795908451080322
35	9.84	0.01436614990234375	0.28945207595825195
36	10.08	0.013745784759521484	0.28866004943847656
37	10.32	0.014443159103393555	0.29888010025024414
38	10.56	0.013991117477416992	0.3110849857330322
39	10.79	0.013835906982421875	0.31296372413635254
40	11.03	0.013916254043579102	0.31208276748657227
41	11.26	0.014558792114257812	0.3179750442504883
42	11.48	0.016641855239868164	0.3303110599517822
43	11.70	0.01448965072631836	0.34468722343444824
44	11.93	0.014580726623535156	0.3371303081512451
45	12.15	0.014876842498779297	0.34939122200012207
46	12.38	0.013237714767456055	0.3607175350189209
