0	6.433764902129025e-10	0.702536
1	28.343913663425216	0.725289
2	29.151403947734224	0.739713
3	30.701411254904258	0.757883
4	31.520004809571045	0.775375
5	31.65775271909366	0.792578
6	31.53944024182997	0.809686
7	29.775556565197636	0.827006
8	32.14247725896805	0.84251
9	28.438272944239532	0.86057
10	33.48424901406651	0.873627
11	28.415538663739955	0.89416
12	30.18027702824249	0.91632
13	32.308114187117745	0.927327
14	32.45661930850899	0.944771
15	30.665721074757816	0.962656
16	30.962270697228067	0.980301
17	31.019287658265295	0.999034
18	33.03746179778821	1.010889
19	30.38778201208468	1.027015
20	32.96190872869301	1.038254
21	31.815040126219337	1.053499
22	30.438061510326712	1.067636
23	26.16109676534062	1.089128
24	30.54201224795928	1.105772
25	31.04086677225026	1.121123
26	32.80336612910794	1.134585
27	30.813056031031216	1.15035
28	31.38462459406474	1.165956
29	33.62706646356129	1.181255
30	30.905462958869386	1.19699
31	31.453584203856046	1.211788
32	31.294237025099232	1.229061
33	30.94810628140518	1.245627
34	32.83135425391185	1.259211
35	32.05404620522579	1.274573
36	32.21629593216173	1.290324
37	32.093043185504854	1.304973
38	32.16540130983604	1.319652
39	31.39778120461725	1.335883
40	32.21283197394897	1.35083
41	32.425756275560296	1.367356
42	31.42130260851325	1.382096
